Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.atf4.vs.rosa26_logFC,treated.atf4.vs.rosa26_logCPM,treated.atf4.vs.rosa26_adjusted.pvalue
ENSMUSG00000038893.13,0.0169592237798523,Fam117a,protein_coding,0.26619821546209,5.68863701922417,0.0015050549689132
ENSMUSG00000055817.19,0.0169466653266715,Mta3,protein_coding,0.12875273534399,6.63548765374417,0.194359836764643
ENSMUSG00000028756.13,0.0169090268489073,Pink1,protein_coding,0.598128689698178,5.34172819382261,0.00151862345757027
ENSMUSG00000020519.6,0.0168849899998271,Sap30l,protein_coding,-0.136195008564769,4.78920797436748,0.41140012158311
ENSMUSG00000020396.9,0.0168844591982064,Nefh,protein_coding,-0.616562862237373,6.76110329139793,1.60332500718235e-05
ENSMUSG00000004798.15,0.0168837946078874,Ulk2,protein_coding,0.187753975694523,5.64120958223525,0.0316577698676469
ENSMUSG00000054408.10,0.0168785872736782,Spcs3,protein_coding,-0.219273974167133,6.88990479604318,0.0537008025124622
ENSMUSG00000068917.13,0.016845825277578,Clk2,protein_coding,-0.0398311658353967,6.48353021801468,0.683192397870336
ENSMUSG00000037656.10,0.0168347712891524,Slc20a2,protein_coding,0.116033634586338,4.59155941812252,0.397250509536616
ENSMUSG00000027456.9,0.0168332955231363,Sdcbp2,protein_coding,0.487449961620762,1.6888375640649,0.256024934648978
ENSMUSG00000024759.15,0.0168190497371097,Atl3,protein_coding,-0.168961035072707,7.86331221302733,0.0176849858392041
ENSMUSG00000021809.11,0.0168088650602577,Nudt13,protein_coding,0.215548783279666,3.33187158995148,0.288987124136233
ENSMUSG00000102759.2,0.0167725834622587,Gm10463,TEC,NA,NA,NA
ENSMUSG00000039158.12,0.0167710854980408,Akna,protein_coding,0.0367662706922433,8.13315676305845,0.700885228049263
ENSMUSG00000035133.10,0.0167615837032023,Arhgap5,protein_coding,0.0285413325662776,3.53296812191365,0.898716673691557
ENSMUSG00000022174.9,0.0167608754338447,Dad1,protein_coding,-0.444073599173141,5.91236101949553,0.00137721832197177
ENSMUSG00000020015.11,0.0167540402800981,Cdk17,protein_coding,0.305200396211824,7.19667394616584,0.000109912688587546
ENSMUSG00000072969.3,0.0167288579084426,Armcx5,protein_coding,0.176119615871682,3.21593424268276,0.307461620165805
ENSMUSG00000014778.11,0.0167136480332073,Fhod1,protein_coding,-0.38065564157603,5.30380316761508,0.000233191550756797
ENSMUSG00000106643.2,0.0167025293014229,Gm43422,TEC,NA,NA,NA
ENSMUSG00000039496.9,0.0166931202895796,Cdnf,protein_coding,0.053794899962959,0.770089013043987,0.918855853688193
ENSMUSG00000028945.10,0.0166591207407531,Rheb,protein_coding,-0.031584004484327,6.18837867702169,0.770184503475495
ENSMUSG00000025470.12,0.0166552768340921,Zfp511,protein_coding,0.083159912899355,4.52024308045776,0.640516450899774
ENSMUSG00000063856.9,0.0166382438125337,Gpx1,protein_coding,-0.53585396445827,6.92263011355057,0.000519441788568799
ENSMUSG00000039826.14,0.0166331888400512,Trub2,protein_coding,-0.265933605601765,5.17394758766394,0.0107306973144682
ENSMUSG00000045827.11,0.0166323363048097,Serpinb9,protein_coding,-0.22637802277549,5.05566927508274,0.165797131407278
ENSMUSG00000052040.11,0.016569980089367,Klf13,protein_coding,0.106607697370844,8.17461223948068,0.265168889075881
ENSMUSG00000098112.9,0.0165639527686787,Bin2,protein_coding,-0.122213327065881,7.6461163798597,0.229085169762432
ENSMUSG00000030924.17,0.0165585344962457,Rexo5,protein_coding,-0.0787803088742498,5.86534211097787,0.586528323937318
ENSMUSG00000004319.16,0.0165502186478067,Clcn3,protein_coding,0.124788300695291,6.7501150734264,0.173654306770695
ENSMUSG00000060935.7,0.0165493598213082,Tmem263,protein_coding,0.0100316294845823,4.67738258285324,0.942274725216765
ENSMUSG00000053297.15,0.0165424418964682,AI854703,protein_coding,-0.13546778181723,1.75806958197728,0.739671637159684
ENSMUSG00000020308.8,0.0165302782816367,Tpgs1,protein_coding,-0.045837095665992,4.48996275592562,0.882045024444196
ENSMUSG00000040596.16,0.0165054727948336,NA,NA,0.378292648935804,5.12996534343737,0.000188231637943994
ENSMUSG00000057388.10,0.0164988953958564,Mrpl18,protein_coding,-0.527976991779857,6.55936806277018,0.001835526314668
ENSMUSG00000032806.14,0.0164708641928383,Slc10a3,protein_coding,-0.174700120857897,3.68706188207501,0.290497973917687
ENSMUSG00000032890.18,0.0164581163514996,Rims3,protein_coding,0.139825631151521,4.07869874690457,0.42016654545
ENSMUSG00000027811.10,0.0164521282753112,4930579G24Rik,protein_coding,-0.782658934519782,3.95137960986361,0.000556458873028967
ENSMUSG00000053198.15,0.0164497095094313,Prx,protein_coding,0.00774326478848705,2.265751651483,0.988531990897481
ENSMUSG00000028873.17,0.0164153345331977,Cdca8,protein_coding,-0.86011538941259,6.55232176558896,1.44334204616055e-07
ENSMUSG00000045328.12,0.0164106996184938,Cenpe,protein_coding,-0.642111139763924,6.96894568876515,8.88905308687864e-07
ENSMUSG00000078584.10,0.0164088072933369,AU022252,protein_coding,0.132375024608222,4.70801369158973,0.241752751210779
ENSMUSG00000040940.19,0.0164069454075138,Arhgef1,protein_coding,0.0261732507819186,9.97904344156654,0.785949489464715
ENSMUSG00000120272.1,0.0164003908015767,Gm56576,lncRNA,NA,NA,NA
ENSMUSG00000046785.9,0.0163839490372399,Epm2aip1,protein_coding,0.0885815232986158,5.59625720392169,0.446618548517521
ENSMUSG00000039952.16,0.0163837463504008,Dag1,protein_coding,0.212544591896291,4.37770816904982,0.108298951051575
ENSMUSG00000035354.10,0.0163783173410887,Uvrag,protein_coding,0.270921742396801,6.1137976613262,0.00075971105745219
ENSMUSG00000042831.14,0.016359129148628,Alkbh6,protein_coding,0.26889371450602,3.19284181151302,0.153932028879412
ENSMUSG00000031788.15,0.0163564405324706,Kifc3,protein_coding,0.331551008306548,2.54889237259344,0.127681645061312
ENSMUSG00000030443.17,0.0163532746631409,Zfp583,protein_coding,-0.236903471064953,-0.0440906725866706,0.761004602883716
ENSMUSG00000024817.14,0.0163397222007112,Uhrf2,protein_coding,0.366436122263139,6.48479465499226,5.3952149981229e-05
ENSMUSG00000071537.7,0.0163359600279182,Klrg2,protein_coding,NA,NA,NA
ENSMUSG00000024924.15,0.0163342194509797,Vldlr,protein_coding,-1.69770613703671,-0.604042212404799,0.0143884531433956
ENSMUSG00000027669.15,0.016334202479215,Gnb4,protein_coding,0.1200379615177,3.16349807303892,0.501165611004613
ENSMUSG00000021192.17,0.0163283303882641,Golga5,protein_coding,0.17293737404503,5.88569359597684,0.0930100069784087
ENSMUSG00000025257.6,0.016306825834394,Ribc1,protein_coding,-0.0509932918292073,0.674171560205257,0.927626765987379
ENSMUSG00000078716.11,0.0162996122389251,Tmem8b,protein_coding,0.0822866674285113,1.97023167005446,0.820466924948403
ENSMUSG00000032727.15,0.0162865293147326,Mier3,protein_coding,0.104272101881821,4.48885733502637,0.532579940181537
ENSMUSG00000000682.8,0.0162629735831922,Cd52,protein_coding,-0.362807325699393,8.09944796340356,0.150710709696293
ENSMUSG00000045039.10,0.0162541247814291,Megf8,protein_coding,NA,NA,NA
ENSMUSG00000004043.15,0.016250755570598,Stat5a,protein_coding,-0.0260942698761853,6.33117365347168,0.825287478429622
ENSMUSG00000085208.5,0.0162486479909256,Brip1os,lncRNA,-0.493011852616704,6.12678633331194,6.5382552206549e-05
ENSMUSG00000022237.18,0.0162187610470726,Ankrd33b,protein_coding,3.13830446190991,-1.56387819249406,0.00478930715833077
ENSMUSG00000092607.10,0.0162165800071897,Scnm1,protein_coding,0.156505757500333,4.36049518169003,0.219422476914126
ENSMUSG00000047264.9,0.016178204517199,Zfp358,protein_coding,0.403019321596994,3.30339337517771,0.0214179270176619
ENSMUSG00000109771.2,0.0161292254475733,NA,NA,-0.348590034786847,2.86999847813601,0.0780723398901777
ENSMUSG00000059482.16,0.0161142915867958,Cfap418,protein_coding,0.516913328603331,2.81807048588147,0.0219052682426066
ENSMUSG00000104348.2,0.016105673964966,Gm37691,TEC,0.0524248542051306,3.55343619742892,0.789016996679314
ENSMUSG00000105643.2,0.0160800589157411,Gm42611,TEC,0.939453248931364,1.48277538414132,0.154355389876322
ENSMUSG00000031015.9,0.0160576846989105,Swap70,protein_coding,-0.573997972954756,3.17549575534527,0.00896086740598579
ENSMUSG00000005824.8,0.0160443160460145,Tnfsf14,protein_coding,-0.519121932327038,1.36634453363196,0.297287276082153
ENSMUSG00000048911.16,0.0160367473318182,Rnf24,protein_coding,0.873192395625896,0.83516081539574,0.0819534877583939
ENSMUSG00000002015.6,0.0160345106591378,Bcap31,protein_coding,-0.236534725885102,6.18636970088962,0.0252617303075021
ENSMUSG00000005698.16,0.016016514853785,Ctcf,protein_coding,-0.15609631883206,7.6276545545656,0.033882704663875
ENSMUSG00000038976.13,0.0160135855196846,Ppp1r9b,protein_coding,0.251302108583216,7.45797230985494,0.0297860620839909
ENSMUSG00000031349.5,0.015989313985041,Nsdhl,protein_coding,-0.67760500288047,3.97080791820293,0.000293447886697425
ENSMUSG00000094622.3,0.0159831180716818,NA,NA,0.350235273812243,0.429391819499041,0.676826989204722
ENSMUSG00000087819.3,0.0159810376269724,Gm25117,snoRNA,-2.00778770810136,-0.121786892472021,0.0122610224024685
ENSMUSG00000036446.6,0.0159690716961574,Lum,protein_coding,NA,NA,NA
ENSMUSG00000042472.12,0.015968148860418,Zfp410,protein_coding,0.0931248735573899,5.50061109694958,0.498336431633514
ENSMUSG00000120025.1,0.0159643828924985,Gm56824,lncRNA,NA,NA,NA
ENSMUSG00000020525.18,0.0159603982013144,Ppm1d,protein_coding,0.304946519229615,4.74587822598543,0.0180564874564132
ENSMUSG00000029064.16,0.0159559207908699,Gnb1,protein_coding,-0.338267948346352,8.1005020517838,0.00226460010925321
ENSMUSG00000037795.15,0.0159458519963797,N4bp2,protein_coding,0.324154640598726,6.68690871502478,0.00218691962057412
ENSMUSG00000028952.13,0.0159387566433736,Zbtb48,protein_coding,0.102712818313895,4.09056313966423,0.616985577235127
ENSMUSG00000031513.9,0.0159318477685402,Leprotl1,protein_coding,0.0199976338373752,7.08174661616863,0.881059653418371
ENSMUSG00000024222.18,0.0159181758645508,NA,NA,-0.406954170076095,7.31997161724231,2.2739974873371e-05
ENSMUSG00000018169.13,0.0158920567956999,Mfng,protein_coding,0.148756985782375,6.84460166593857,0.0988043936699613
ENSMUSG00000022822.17,0.0158903912861215,NA,NA,0.428253640940599,5.45839946192303,0.000481152056525995
ENSMUSG00000042133.17,0.0158841425074798,Ppig,protein_coding,0.00327787749440763,7.29712945587286,0.97657220900167
ENSMUSG00000004451.15,0.0158616709028565,Ralb,protein_coding,-0.240383917261671,3.12607185023368,0.342465909428456
ENSMUSG00000056050.16,0.0158163135639087,Mia3,protein_coding,0.150692603721394,6.72527516238357,0.049483953949736
ENSMUSG00000095829.9,0.015814961546877,Speer1,protein_coding,NA,NA,NA
ENSMUSG00000030521.12,0.0157984772971775,Mphosph10,protein_coding,-0.0874594954134688,6.31169681738305,0.550292922147591
ENSMUSG00000029016.14,0.0157719239004391,Clcn6,protein_coding,-0.0247607229964917,4.80044376518271,0.891124360382352
ENSMUSG00000086841.3,0.0157572071737568,2410006H16Rik,lncRNA,0.552120547054438,8.10976845973208,0.0351789749264541
ENSMUSG00000069355.13,0.0157408950892272,NA,NA,NA,NA,NA
ENSMUSG00000063229.16,0.0157036652450579,Ldha,protein_coding,-0.695842537564789,10.3948349146124,0.000201744771844728
ENSMUSG00000018042.19,0.015699203376983,Cyb5r3,protein_coding,-0.537239154815126,4.88896302727085,0.000356476464077883
ENSMUSG00000074649.7,0.0156840208407343,Mmp24os1,protein_coding,-0.333270098364857,5.09669818369663,0.0397903363680004
ENSMUSG00000032637.16,0.0156768811446561,Atxn2l,protein_coding,-0.506905772235989,8.08824366066191,2.02311037895264e-06
ENSMUSG00000025157.9,0.0156744162686215,Zdhhc16,protein_coding,-0.103922152080305,5.46281675664364,0.40166530839857
ENSMUSG00000025935.11,0.0156559282466077,Tram1,protein_coding,-0.00307258543455131,6.8672564501412,0.985804387823169
ENSMUSG00000021061.16,0.0156472358360873,Sptb,protein_coding,NA,NA,NA
ENSMUSG00000013698.13,0.0156257485468545,Pea15a,protein_coding,0.441550495355578,4.90161918594504,0.0027956097777414
ENSMUSG00000017307.17,0.0156241958119387,Acot8,protein_coding,0.0559586078666875,4.39104147016369,0.718456335324916
ENSMUSG00000019470.13,0.0156221195602933,Xab2,protein_coding,-0.150283763638209,6.39351199966117,0.0986221960155266
ENSMUSG00000092626.3,0.0156140673511455,9130230N09Rik,lncRNA,0.0702249291799724,0.936708033782373,0.912475668277228
ENSMUSG00000020818.17,0.0155896793586906,Mfsd11,protein_coding,0.0188606794611438,4.22717031403684,0.930942483345822
ENSMUSG00000024913.17,0.0155563268488702,Lrp5,protein_coding,-0.0812905703272217,4.01116993959397,0.57775448072815
ENSMUSG00000030733.11,0.0155514634973839,Sh2b1,protein_coding,-0.216897234835607,6.81698570958639,0.00636594543929618
ENSMUSG00000022610.11,0.0155478789992091,Mapk12,protein_coding,-1.18044422829751,0.384722447899252,0.0739707820279691
ENSMUSG00000025188.16,0.0155128413965007,Hps1,protein_coding,-0.175047252595843,5.21346337659582,0.0615155816165869
ENSMUSG00000029408.14,0.0155104039529184,Abcb9,protein_coding,0.511223729098661,6.880671451994,0.000370976667617166
ENSMUSG00000003062.14,0.0154993834866779,Stard3nl,protein_coding,-0.135858202204045,5.05386570208637,0.261372122154091
ENSMUSG00000071547.5,0.0154858371742052,Nt5dc2,protein_coding,-0.539721877422817,4.5480877492415,0.000788641011688773
ENSMUSG00000027671.15,0.015464485741643,Actl6a,protein_coding,-0.310312345032681,6.67170747469662,0.0153035791106022
ENSMUSG00000047409.14,0.0154639431571395,Ctdspl,protein_coding,-0.343023427810882,1.36572539510708,0.431139781630671
ENSMUSG00000027667.14,0.0154554665909272,Zfp639,protein_coding,-0.00690951088224508,5.73288115087783,0.962038836993389
ENSMUSG00000022792.17,0.015445168069131,Yars2,protein_coding,-0.246620997134963,4.86744451485957,0.0585911285370739
ENSMUSG00000079033.11,0.0154365041407171,Mef2b,protein_coding,0.824778845099185,0.290098460109422,0.229523081078209
ENSMUSG00000035759.5,0.0154262649126763,Bbs10,protein_coding,-0.000812431046290898,1.57091876106301,0.998646212824725
ENSMUSG00000120180.1,0.0153811130008045,Gm56852,lncRNA,NA,NA,NA
ENSMUSG00000037461.11,0.0153646165371733,Ints7,protein_coding,-0.33130743515169,6.74210805128561,8.00555808210308e-05
ENSMUSG00000001062.19,0.0153604500247172,Vps9d1,protein_coding,0.143197890709821,4.06660050993498,0.270646875843545
ENSMUSG00000036304.15,0.0153477758662864,Zdhhc23,protein_coding,-0.0296145902831236,4.10365834794877,0.849670746264693
ENSMUSG00000034574.11,0.0153476992510801,Daam1,protein_coding,-0.00453249259546584,2.76257760766331,0.988457363402925
ENSMUSG00000026526.15,0.0153372519683869,Fh1,protein_coding,-0.490629447412396,6.27055764891641,0.00342787482431025
ENSMUSG00000101892.2,0.0153056027235073,9130401M01Rik,protein_coding,-0.251560039685875,2.86445310824901,0.256353175708714
ENSMUSG00000064215.14,0.0152969888593967,Ifi27,protein_coding,-0.331879119109307,6.4095031790708,0.0110813758181342
ENSMUSG00000029910.15,0.0152446683362304,Mad2l1,protein_coding,-0.44814075047965,6.64781281149585,0.01238554645943
ENSMUSG00000006676.18,0.015234837603636,Usp19,protein_coding,0.14270662494352,7.32588268866735,0.102463815972275
ENSMUSG00000026483.14,0.015220848283689,Niban1,protein_coding,-1.23499782980862,5.92886027231346,2.93294096757305e-09
ENSMUSG00000041530.18,0.0152134518689858,Ago1,protein_coding,0.0988938303299308,6.28677157029423,0.225472763674739
ENSMUSG00000073423.11,0.0152082865913585,Zfp414,protein_coding,-0.244712971656459,3.87462966283176,0.0941819017354433
ENSMUSG00000020256.15,0.0152066010051346,Aldh1l2,protein_coding,-2.30743650587155,-0.23054198458664,0.00485574385285768
ENSMUSG00000061615.3,0.015198755581505,H2ac4,protein_coding,-0.798435049674654,1.53125056175338,0.124925269269299
ENSMUSG00000035121.7,0.0151819755615509,Neil2,protein_coding,0.0408587638263911,0.640986940168677,0.950562212147638
ENSMUSG00000061894.16,0.0151793218783269,Zscan20,protein_coding,0.464622300352841,3.36931272812316,0.00672360331899884
ENSMUSG00000079553.12,0.0151737551222362,NA,NA,-0.454434266120924,6.51935622696302,7.5207477473563e-06
ENSMUSG00000026514.15,0.0151647081447399,Cnih3,protein_coding,NA,NA,NA
ENSMUSG00000022983.17,0.0151483742223682,Scaf4,protein_coding,-0.0792454592728386,6.975771860519,0.343386360934325
ENSMUSG00000018999.15,0.0151355783197676,Slc35b4,protein_coding,-0.214869651633204,5.20007716214453,0.0637792934181276
ENSMUSG00000034157.13,0.0151322313979408,Cipc,protein_coding,0.220611611085294,5.05223577449117,0.0433261153426604
ENSMUSG00000025510.15,0.0151314720836911,Cd151,protein_coding,0.137606366781748,3.07219659640523,0.622889676612598
ENSMUSG00000029482.5,0.0151006826278021,Aacs,protein_coding,-0.21985116848955,5.90487065760096,0.0876537480912186
ENSMUSG00000021996.17,0.0150706464122977,Esd,protein_coding,-0.365280338157212,6.50637142208887,0.0193578302030725
ENSMUSG00000107534.2,0.0150550881523031,Gm43920,lncRNA,0.752323717823201,0.46103641172776,0.39481650113364
ENSMUSG00000026988.16,0.0150428951065138,Wdsub1,protein_coding,-0.0548397374841191,2.43062290658033,0.865842875953664
ENSMUSG00000042148.9,0.0150264883377533,Cox10,protein_coding,-0.0585156401332178,5.3484056739497,0.688022123152746
ENSMUSG00000046658.17,0.0150245722575697,Zfp316,protein_coding,0.320139682295872,2.13279040849734,0.241728228315766
ENSMUSG00000045312.13,0.0150220906292476,Lhfpl2,protein_coding,NA,NA,NA
ENSMUSG00000046598.16,0.0150122141078843,Bdh1,protein_coding,-0.581641857986236,5.53650307730092,0.000193203444514042
ENSMUSG00000047030.16,0.015001624511423,Spata2,protein_coding,-0.0598407281821381,5.08875121251851,0.645895438996844
ENSMUSG00000081170.2,0.0149999171716625,Gm12922,processed_pseudogene,NA,NA,NA
ENSMUSG00000026632.18,0.0149962064829526,Tatdn3,protein_coding,0.170117675643269,3.03682078048672,0.442795882148044
ENSMUSG00000050619.15,0.0149372845558545,Zscan29,protein_coding,0.346987829313678,5.43618739362181,0.00262638506540901
ENSMUSG00000046201.10,0.0149256522243669,Scaf8,protein_coding,0.124500101200998,6.72142018391765,0.206259771798265
ENSMUSG00000057894.11,0.0149085349699913,Zfp329,protein_coding,-0.0578088130451937,5.13394059255664,0.763948095031164
ENSMUSG00000116819.2,0.0148726790108531,Gm49586,lncRNA,NA,NA,NA
ENSMUSG00000027115.15,0.0148500498883027,Kif18a,protein_coding,-0.148187851160216,4.85108618443774,0.488348227156719
ENSMUSG00000078970.6,0.0148331181598217,Dnaaf10,protein_coding,0.0753923012806862,4.72571975858426,0.68092565804008
ENSMUSG00000049339.17,0.0148304514412598,Retreg2,protein_coding,-0.0273339760786138,5.57255123678577,0.867970041227089
ENSMUSG00000110588.2,0.0148113289636302,Gm45774,lncRNA,-0.589394991006382,-1.08255981454624,0.671558797829397
ENSMUSG00000030815.12,0.0148033776405218,Phkg2,protein_coding,0.202549293363253,5.61811934000477,0.046572661634225
ENSMUSG00000053128.16,0.0147880830521733,Rnf26,protein_coding,-0.77850734341963,3.35317248573431,0.000703291854667056
ENSMUSG00000021796.16,0.0147703206373955,Bmpr1a,protein_coding,0.386061111974772,2.8774036176397,0.0358618158137598
ENSMUSG00000020152.8,0.0147593091136389,Actr2,protein_coding,-0.246715225324689,9.12205780022213,0.0136374012620689
