Ensembl,TOM.similarity.measure,Name,gene_biotype,treated.cebpg.vs.rosa26_logFC,treated.cebpg.vs.rosa26_logCPM,treated.cebpg.vs.rosa26_adjusted.pvalue
ENSMUSG00000079020.10,0.00441479522679332,Slc45a4,protein_coding,-0.0895661524039522,3.75960046611093,0.597290694518676
ENSMUSG00000047804.16,0.00441411521211943,Akap10,protein_coding,0.171135794414687,5.47713054569181,0.15243949420329
ENSMUSG00000041515.11,0.00441189619336606,Irf8,protein_coding,-0.303685677691818,7.13985576757201,0.0141837098056261
ENSMUSG00000013465.20,0.0044113960037771,Nelfb,protein_coding,-0.0202024113484562,6.57658768761731,0.865943136675318
ENSMUSG00000020089.9,0.00440907429075084,Ppa1,protein_coding,-0.71200220260324,6.82689125103691,4.58319694835849e-05
ENSMUSG00000046519.16,0.00440393280132664,NA,NA,0.154541422065452,4.69656118780548,0.313382352347158
ENSMUSG00000028048.12,0.00439958294129285,Gba1,protein_coding,-0.127849738864805,4.69436253325349,0.351115616804593
ENSMUSG00000035045.18,0.00439943960262775,Zc3h12b,protein_coding,-0.127164185710722,0.797543231524871,0.833322126853994
ENSMUSG00000026754.17,0.00439433401390289,Golga1,protein_coding,0.110899718839266,4.97350555192724,0.404406584014477
ENSMUSG00000033623.14,0.00438519109944875,Pcgf3,protein_coding,0.0485163238199329,4.74032381357264,0.802474958850599
ENSMUSG00000026519.17,0.00437371624736996,Tmem63a,protein_coding,0.279006276761203,4.04097467674292,0.0568362157715702
ENSMUSG00000040212.13,0.00436951705169106,Emp3,protein_coding,0.0318247991841557,5.99303616114596,0.887793589633066
ENSMUSG00000113204.3,0.0043617241043378,Gm46430,lncRNA,0.230439291733331,4.28090023560169,0.132933434300011
ENSMUSG00000032463.11,0.0043580545887551,Faim,protein_coding,-0.16816865363527,4.90310898909892,0.0907044079697339
ENSMUSG00000050855.17,0.00435457461985148,Zfp940,protein_coding,-0.0922926618614829,3.12286145631815,0.734337493670759
ENSMUSG00000089809.10,0.00435038959387741,Rasgef1b,protein_coding,-0.573221778931754,-0.707560191103433,0.527627105432125
ENSMUSG00000022994.10,0.00435009725444007,Adcy6,protein_coding,0.0554565960703364,4.61463481175205,0.785185201031798
ENSMUSG00000079505.3,0.00434970963455694,Gm11131,lncRNA,0.392416575017854,5.08467780913004,0.032802861635905
ENSMUSG00000092593.3,0.0043445649924108,Gm20492,lncRNA,NA,NA,NA
ENSMUSG00000029217.17,0.00434271407831066,Tec,protein_coding,0.00231205000257672,3.96002741403326,0.992076360871623
ENSMUSG00000104235.2,0.0043291911348121,Gm37589,TEC,0.815545331678473,3.91882245544357,0.471361689887638
ENSMUSG00000033737.15,0.00432918526086886,Fndc3c1,protein_coding,NA,NA,NA
ENSMUSG00000020273.14,0.00432854190672378,Papolg,protein_coding,-0.0185675393997719,5.41801834619885,0.877169706732054
ENSMUSG00000001632.17,0.00432670697265083,Brpf1,protein_coding,-0.130544492905544,6.43867610282468,0.21723930128485
ENSMUSG00000005102.14,0.00432599660127383,Eif2ak4,protein_coding,0.0696570047636569,4.92752123269487,0.655931960403641
ENSMUSG00000020803.4,0.00432485741648342,Txndc17,protein_coding,-0.284070747295033,5.42043980466558,0.11245246579251
ENSMUSG00000074063.11,0.00432444854456289,Osgin1,protein_coding,0.47255845403089,2.70388586163751,0.0748672828126141
ENSMUSG00000066148.4,0.00431624661775573,Prpf4,protein_coding,-0.195815264637173,6.11590891599921,0.0108419142077765
ENSMUSG00000009090.18,0.00431088747584179,Ap1b1,protein_coding,0.0461894532782272,6.71498509999023,0.691960558037396
ENSMUSG00000024026.14,0.00430623452716941,Glo1,protein_coding,-0.198124720239749,5.46702991579091,0.136710970352444
ENSMUSG00000029920.10,0.00430570030530332,Smarcad1,protein_coding,0.0314568150363087,5.76687941792789,0.823575738638574
ENSMUSG00000044573.17,0.00430040624818819,Acp1,protein_coding,-0.279861203071586,6.18055397900942,0.077364508078583
ENSMUSG00000056612.8,0.00429802245062334,Ppp1r14b,protein_coding,-0.466777110687009,7.42101292876683,0.0234456366633175
ENSMUSG00000026311.17,0.00429789969155949,Asb1,protein_coding,0.0760022037880081,4.33939567653418,0.637097036654078
ENSMUSG00000017453.5,0.00429052470508206,Pipox,protein_coding,0.300095766046627,-0.461989454744619,0.678914847390763
ENSMUSG00000042419.9,0.00428714630039293,Nfkbil1,protein_coding,0.139069602792614,4.79782111184263,0.543266287921354
ENSMUSG00000038982.11,0.00428245857049983,Bloc1s5,protein_coding,-0.00768030442440797,3.47604816985418,0.972667173195604
ENSMUSG00000006456.11,0.00428163965105408,Rbm14,protein_coding,-0.335884821416124,5.69297054684214,0.0192117116104149
ENSMUSG00000040430.19,0.00427640198567892,Pitpnc1,protein_coding,0.323931669323916,6.94116103053333,0.0004567533216662
ENSMUSG00000114409.2,0.0042702423348076,Gm9042,processed_pseudogene,0.502041339444522,0.45816953319673,0.718556016483996
ENSMUSG00000067787.11,0.00426238380570575,Blcap,protein_coding,0.026872740485617,4.2125713891571,0.918940477982521
ENSMUSG00000037958.14,0.00426114959428067,Nsrp1,protein_coding,0.0399742916137727,5.00653969030108,0.809075361363822
ENSMUSG00000028633.8,0.00426099450250963,Ctps1,protein_coding,-0.394323896209565,6.4017176499821,0.000279756936957646
ENSMUSG00000052406.15,0.00425838075450446,Rexo4,protein_coding,-0.0232438770716544,6.09732728226581,0.823857385511096
ENSMUSG00000020519.6,0.00425345566651505,Sap30l,protein_coding,-0.173763250650728,4.78920797436748,0.313706608414939
ENSMUSG00000022024.11,0.00424479875777873,Sugt1,protein_coding,-0.0398599930953526,6.5567354237447,0.823868399575359
ENSMUSG00000053768.14,0.00424278205738542,Chchd3,protein_coding,-0.261650900620476,6.4930278482993,0.128932650992855
ENSMUSG00000027454.11,0.00423567303112653,Gins1,protein_coding,-0.753879494332332,4.73352266948211,0.000323670053611164
ENSMUSG00000024687.12,0.00423360228137418,Osbp,protein_coding,0.169335594951244,6.60902714529182,0.0982429544505724
ENSMUSG00000060149.9,0.00423233630717034,BC002059,lncRNA,0.237151507137866,3.78588836856832,0.100800597698175
ENSMUSG00000001986.17,0.00422867950392765,Gria3,protein_coding,0.791605169291703,1.01695492451549,0.0747030252015169
ENSMUSG00000002329.8,0.00422691447474164,Mdp1,protein_coding,0.00606571616752497,5.30303394169886,0.977648668728878
ENSMUSG00000022793.18,0.00422497475392807,B4galt4,protein_coding,-0.157242808567673,2.27198875128811,0.595687756322031
ENSMUSG00000026112.8,0.00421566240480537,Coa5,protein_coding,-0.174433552604445,7.15225746905307,0.07427202414607
ENSMUSG00000032254.11,0.00421362523122298,Kif23,protein_coding,-0.355994681581642,6.25252038395341,0.000823462824038393
ENSMUSG00000048911.16,0.00421329290279543,Rnf24,protein_coding,0.560803884434357,0.83516081539574,0.31890109343113
ENSMUSG00000045039.10,0.00420517390664843,Megf8,protein_coding,NA,NA,NA
ENSMUSG00000040183.14,0.00420180837468048,Ankrd6,protein_coding,-0.0562934685900103,0.224491469664313,0.948429610099802
ENSMUSG00000089857.10,0.00420106217723744,Zfp882,protein_coding,0.105125905578244,1.87940485885641,0.776343780091824
ENSMUSG00000079418.6,0.00419717270826732,Atg4a,protein_coding,-0.00997922469970808,4.64805471704175,0.949043245602207
ENSMUSG00000025935.11,0.0041955305102139,Tram1,protein_coding,-0.157041609981037,6.8672564501412,0.249229005185291
ENSMUSG00000042063.12,0.0041878961714487,Zfp386,protein_coding,0.102624014250856,5.26587568257176,0.59293159132597
ENSMUSG00000111690.2,0.00418699660556171,Gm48720,TEC,0.811665876504165,0.9161238880312,0.134794140390713
ENSMUSG00000026078.11,0.004185289143262,Pdcl3,protein_coding,-0.255564814371654,5.42620451374549,0.175231492822211
ENSMUSG00000022272.18,0.00417345487250371,Myo10,protein_coding,-0.861251100617676,2.73686774404602,0.0054078486469789
ENSMUSG00000030120.15,0.00417331392119145,Mlf2,protein_coding,-0.216759028312672,6.71416736647943,0.184848131989867
ENSMUSG00000031328.17,0.00417217312631855,Flna,protein_coding,-0.378244100780614,9.67199340303722,0.000261342349049995
ENSMUSG00000032042.12,0.00416722831083816,Srpr,protein_coding,-0.0793477803968661,6.77813821146911,0.499434691866999
ENSMUSG00000044595.11,0.00416542043625519,Dnd1,protein_coding,0.0148000883686268,1.42788094502069,0.973495947262972
ENSMUSG00000024601.10,0.00416006947616504,Isoc1,protein_coding,-0.242290870294821,6.29996721004823,0.0175083525967101
ENSMUSG00000021242.10,0.00415947670760633,Npc2,protein_coding,-0.0933213089047995,7.5913474825673,0.445633829496695
ENSMUSG00000020961.16,0.004157690122724,Ston2,protein_coding,-0.574204206408314,0.406065053655498,0.312390640661943
ENSMUSG00000112096.2,0.0041556672235074,A430103D13Rik,TEC,0.754300069785097,2.77874156818145,0.00301262773394342
ENSMUSG00000033213.17,0.00415406561957264,AA467197,protein_coding,-0.405291877761561,5.28017792390763,0.136541369264137
ENSMUSG00000016409.5,0.00414977291729503,Nkap,protein_coding,-0.0697388352630521,5.09916003054062,0.593501538502963
ENSMUSG00000029147.12,0.00412970000750961,Ppm1g,protein_coding,-0.26011761075004,7.89810193855881,0.0127096318150317
ENSMUSG00000038628.9,0.00412536254132268,Polr3k,protein_coding,-0.223217425564343,6.5782298164557,0.157369543106972
ENSMUSG00000020635.9,0.00412452878655351,Fkbp1b,protein_coding,NA,NA,NA
ENSMUSG00000027165.17,0.00412084850890039,Iftap,protein_coding,-0.94491094053009,-0.0208231340867709,0.201092261810591
ENSMUSG00000067599.14,0.00412045277532071,Klra7,protein_coding,NA,NA,NA
ENSMUSG00000020290.15,0.00411265523781287,NA,NA,-0.399934357301155,8.35304662823072,0.000981286539807443
ENSMUSG00000025355.8,0.0041097025803368,Mmp19,protein_coding,NA,NA,NA
ENSMUSG00000027075.17,0.00410747285588862,Slc43a1,protein_coding,-0.234363406505349,3.36876606743618,0.219047697113275
ENSMUSG00000079036.11,0.00410005116585525,Alkbh1,protein_coding,0.0726360859915108,5.97843309532932,0.6800468845024
ENSMUSG00000025871.19,0.00409742986534243,4833439L19Rik,protein_coding,-0.0970841503529425,5.59506646964804,0.335878352585529
ENSMUSG00000032103.11,0.00408926411246058,Pus3,protein_coding,-0.0161226347986057,5.06478254839367,0.938386562492453
ENSMUSG00000042763.10,0.00408325187666512,Maneal,protein_coding,0.0750035190482566,1.65618586365554,0.855870061053025
ENSMUSG00000001062.19,0.00408267654639975,Vps9d1,protein_coding,0.224504572773791,4.06660050993498,0.0952257484336398
ENSMUSG00000009112.5,0.00408109605354432,Bcl2l13,protein_coding,-0.0782954018114624,6.15262934895014,0.479047389009895
ENSMUSG00000026788.14,0.00407494129467553,Zbtb43,protein_coding,0.228667695787388,4.64135145521099,0.0257078702494488
ENSMUSG00000038605.12,0.00407444656489995,Samd10,protein_coding,0.200791655633301,2.80633077231134,0.436937939076622
ENSMUSG00000036810.17,0.00406948161444495,Cnep1r1,protein_coding,0.0792036557370344,4.98529766630221,0.564923097484704
ENSMUSG00000108668.3,0.00406794417200219,Gm32816,lncRNA,NA,NA,NA
ENSMUSG00000024370.18,0.0040653530405406,Cdc23,protein_coding,0.00136094077299018,6.26391077705975,0.990513575688752
ENSMUSG00000043257.16,0.00406339155626484,Pigv,protein_coding,0.175620202184538,4.69990713282624,0.248760378983067
ENSMUSG00000073406.11,0.00406247830319034,H2-Bl,protein_coding,NA,NA,NA
ENSMUSG00000026918.17,0.00406054743682257,Brd3,protein_coding,-0.205247388608222,6.2470850912156,0.0516283983302371
ENSMUSG00000032263.15,0.00405411858274059,Bckdhb,protein_coding,-0.0782669816207226,3.39217283840406,0.756684754092524
ENSMUSG00000041079.13,0.00405396245521299,Rwdd2b,protein_coding,0.134883836866576,4.39721194283049,0.506861155414592
ENSMUSG00000070420.5,0.00404796509246714,Zscan25,protein_coding,0.160360853708309,4.67999226953009,0.282436354316527
ENSMUSG00000004849.15,0.00404716130666675,Ap1s1,protein_coding,-0.466248366534657,6.01934584279562,0.0190327333120588
ENSMUSG00000084350.2,0.00403699533336569,Znf41-ps,unprocessed_pseudogene,0.0780091705936958,3.3493111850186,0.687622340999294
ENSMUSG00000019984.17,0.00403651403738101,Med23,protein_coding,0.0880916278365764,5.41606226749266,0.486716735359001
ENSMUSG00000082543.2,0.00403476375899264,Gm14336,processed_pseudogene,NA,NA,NA
ENSMUSG00000027797.16,0.00403373959002791,Dclk1,protein_coding,NA,NA,NA
ENSMUSG00000039463.15,0.00403333607117153,NA,NA,0.0905306670281722,6.28134640593886,0.581676733443308
ENSMUSG00000068798.11,0.00403265961401719,Rap1a,protein_coding,0.0389361041380846,7.64428867227617,0.837642236640495
ENSMUSG00000026080.15,0.00403041160630039,Chst10,protein_coding,-0.0518784664808349,4.21578825394376,0.743379610826049
ENSMUSG00000038811.14,0.00402716615231319,Gngt2,protein_coding,-0.237315879801006,3.96097753206933,0.417534726747786
ENSMUSG00000003581.15,0.00402484818379123,Rnf215,protein_coding,0.128938411733875,4.44630656747832,0.421765628761934
ENSMUSG00000037363.10,0.00402289660460729,Letm2,protein_coding,0.697454906445543,3.20390864089352,0.00130815601346025
ENSMUSG00000039774.13,0.00402282190425661,Galnt12,protein_coding,-0.27900490683093,5.22535898375399,0.00298533900984124
ENSMUSG00000022439.10,0.00402142912415999,Parvg,protein_coding,-0.404906010915374,7.56142770733305,0.0038036567408704
ENSMUSG00000074922.2,0.0040127111441772,Pabir1,protein_coding,-0.349218871010702,3.54063629914471,0.0489815368772324
ENSMUSG00000030406.8,0.00401249888514115,Gipr,protein_coding,NA,NA,NA
ENSMUSG00000033174.18,0.0040113855997473,Mgll,protein_coding,-0.754487952243075,0.446847817177902,0.139832412207515
ENSMUSG00000116564.2,0.00400952808399582,Riok2,protein_coding,-0.0964433106337291,5.95750363324607,0.370969877618246
ENSMUSG00000025104.14,0.00400596932248097,Hdgfl3,protein_coding,0.053623857063255,6.39628158913305,0.552973013922318
ENSMUSG00000027222.15,0.00399193696537829,Pex16,protein_coding,0.0352286094435299,4.20052091069285,0.881891628980988
ENSMUSG00000058833.12,0.00398773612451981,Rex1bd,protein_coding,-0.565607477532602,5.35087367166811,0.00556490758657342
ENSMUSG00000043602.6,0.00398340600398683,Zfp3,protein_coding,-0.00911549228226461,2.05997122011227,0.98385569619251
ENSMUSG00000020463.16,0.00398201027848981,Ppp4r3b,protein_coding,0.174934711587145,7.58817648002739,0.0272287170360688
ENSMUSG00000030216.13,0.00398025578075389,Wbp11,protein_coding,-0.194190558721751,7.05618371502926,0.061319668876517
ENSMUSG00000032182.16,0.00397357779251161,Yipf2,protein_coding,0.160064052670295,3.20341961515681,0.484255458411963
ENSMUSG00000027082.16,0.00396597268953531,Tfpi,protein_coding,-0.280353726950831,2.86095336174254,0.227728256391176
ENSMUSG00000079610.10,0.00396510692504972,Ankrd39,protein_coding,0.0813852366415952,3.74358075624001,0.742904052163925
ENSMUSG00000053460.9,0.0039628393637093,Ggcx,protein_coding,0.166236773620504,2.90265839413733,0.49978159923633
ENSMUSG00000035215.10,0.0039547782654115,Lsm7,protein_coding,-0.675001251199362,5.79759911040651,0.000802638912779853
ENSMUSG00000025809.16,0.00395273519635423,Itgb1,protein_coding,-0.202936055896691,7.43157266980339,0.179136166598949
ENSMUSG00000034413.15,0.00395273515185511,Neurl1b,protein_coding,-0.106298927287107,3.74228548334163,0.662387331921424
ENSMUSG00000024096.18,0.00394504734915323,Ralbp1,protein_coding,-0.215735584830288,6.65359868696206,0.0456981344975843
ENSMUSG00000002949.16,0.00394462093622707,Timm44,protein_coding,-0.169879772368083,6.13975171831401,0.0444011172085274
ENSMUSG00000026812.17,0.00394330173622726,Tsc1,protein_coding,0.179651393391014,5.43080564785679,0.192439312606052
ENSMUSG00000109501.2,0.00394276882854197,Gm14377,lncRNA,NA,NA,NA
ENSMUSG00000117694.2,0.00392919854123247,Snhg4,protein_coding,0.0791559227322634,0.478482582550462,0.933413084362584
ENSMUSG00000025920.20,0.00392286638949365,Stau2,protein_coding,-0.140566101131601,-0.113360776735259,0.887015806608279
ENSMUSG00000041836.11,0.00391511955118022,Ptpre,protein_coding,-0.0316833344524334,2.90375025572679,0.911459569648041
ENSMUSG00000120012.1,0.00391491427974845,Gm36220,lncRNA,-0.780970119850884,0.53392922252943,0.0908292766849453
ENSMUSG00000021007.15,0.003887286125245,Spata7,protein_coding,-0.385847875184458,1.86403843945774,0.272044789541093
ENSMUSG00000028952.13,0.00388146986990395,Zbtb48,protein_coding,-0.0466464781815759,4.09056313966423,0.838716433064666
ENSMUSG00000037062.14,0.00387624619415043,Sh3glb1,protein_coding,0.0651918992169225,7.17046453474364,0.530354480205244
ENSMUSG00000022519.15,0.00387012025004179,Srl,protein_coding,-0.745496769998475,0.850833626817157,0.0855841643928906
ENSMUSG00000097534.5,0.00386298562353357,Gm16675,lncRNA,0.233190388653117,2.82645029570488,0.427310601122551
ENSMUSG00000028692.15,0.00386069077532323,Akr1a1,protein_coding,-0.410187841571451,7.80526915445347,0.0112104475180533
ENSMUSG00000049672.16,0.00385958915211227,Zbtb14,protein_coding,-0.197009589789927,4.58033473548318,0.0856421132852415
ENSMUSG00000024965.10,0.00385612518792252,Fermt3,protein_coding,-0.137136308718243,8.24262699605684,0.17917516176324
ENSMUSG00000041891.17,0.0038555448441386,Lman1,protein_coding,-0.0751486792413561,6.13263765696998,0.578156992990675
ENSMUSG00000071252.7,0.00385221484104564,2210408I21Rik,protein_coding,-0.14375833743624,1.30425522706016,0.782798304459103
ENSMUSG00000041438.9,0.00384952907036986,Utp4,protein_coding,-0.201243991467028,6.45820321182147,0.037556328064035
ENSMUSG00000048852.14,0.0038476863959044,Gm12185,protein_coding,-0.109249467065627,3.32720275618813,0.558719117630076
ENSMUSG00000028607.17,0.00384478453452194,Cpt2,protein_coding,-0.213332261954342,3.6679772255995,0.231825498313947
ENSMUSG00000034429.16,0.00384327778059294,Zfp707,protein_coding,0.189336664348864,3.84009104265179,0.245730720371567
ENSMUSG00000022538.21,0.00383317542539232,Lsg1,protein_coding,-0.164610762262842,5.96631929889811,0.0807091470787145
ENSMUSG00000060708.5,0.00383065745902317,Bloc1s4,protein_coding,-0.26715465791738,4.46743630754806,0.143194738960881
ENSMUSG00000032011.6,0.00382449358485656,Thy1,protein_coding,-0.317951259297372,10.2244426583447,0.0154207666757193
ENSMUSG00000051998.15,0.00379585423103956,Lax1,protein_coding,0.212583983605506,5.87426028674888,0.0378154753162199
ENSMUSG00000042423.10,0.00378819593457352,Fbrs,protein_coding,0.126770704681507,7.07262829506113,0.146629930580193
ENSMUSG00000034724.19,0.00377522781092091,Cnot6l,protein_coding,0.0998608514333434,7.08446360487845,0.182340852347628
ENSMUSG00000019528.19,0.00377201524565972,Gyg1,protein_coding,-0.208529716919427,4.93972862521867,0.225355696504418
ENSMUSG00000040570.15,0.00377171954400217,Rundc3b,protein_coding,0.2947219598988,4.84013555766496,0.0223602272651472
ENSMUSG00000063849.7,0.00376789913664307,Ppcdc,protein_coding,0.0426801661730983,5.88055876437027,0.745729425262404
ENSMUSG00000068299.12,0.00376736486086911,Nat8f4,protein_coding,0.360102545483771,2.73597381002297,0.129428642149474
ENSMUSG00000029580.15,0.00375580803476004,Actb,protein_coding,-0.43117337809003,12.1186050498347,0.00277267359846021
ENSMUSG00000030122.13,0.00374963541533496,NA,NA,-0.0323982925435821,5.83887939191567,0.840466678450842
